Hány személy alapíthat szövetkezetet?<br>a) Legalább 2 személy.<br>b) Legalább 3 személy.<br>c) Legalább 10 személy.<br>d) Egy személy is alapíthat.	b) Legalább 3 személy.	05_Egyeb_jogalanyok
Melyik állítás hamis?<br>a) A szövetkezet közgyűlésén minden tagnak egy szavazata van.<br>b) Szövetkezetnél kötelező a könyvvizsgáló kinevezése.<br>c) Szövetkezetnél kötelező a felügyelőbizottság működése. <br>d) A szövetkezet ügyvezetését az igazgatóság látja el.	b) Szövetkezetnél kötelező a könyvvizsgáló kinevezése.	05_Egyeb_jogalanyok
Melyik szervezet nem vehet részt tagként vállalatcsoportban?<br>a) Korlátolt felelősségű társaság.<br>b) Szövetkezet.<br>c) Egyesülés.<br>d) Betéti társaság.	d) Betéti társaság.	05_Egyeb_jogalanyok
Melyik állítás hamis a vállalatcsoportra vonatkozóan?<br>a) Legalább egy uralkodó tag és 3 ellenőrzött tag szükséges hozzá.<br>b) A cégbíróság a cégnyilvántartásba bejegyzi.<br>c) Az uralkodó tag nem utasíthatja az ellenőrzött tagokat.<br>d) Önálló jogi személyiséggel nem rendelkezik.	c) Az uralkodó tag nem utasíthatja az ellenőrzött tagokat.	05_Egyeb_jogalanyok
Az alábbiak közül ki nem lehet egyéni vállalkozó?<br>a) 17 éves, házasságot kötött személy.<br>b) Közkereseti társaság tagja.<br>c) Korlátolt felelősségű társaság tagja.<br>d) Betéti társaság kültagja.	b) Közkereseti társaság tagja.	05_Egyeb_jogalanyok
Melyik szervezet vezeti az egyéni vállalkozók nyilvántartását?<br>a) A Nemzeti Adó és Vámhivatal (NAV).<br>b) A cégbíróság.<br>c) A törvényszék.<br>d) A céginformációs szolgálat.	a) A Nemzeti Adó és Vámhivatal (NAV).	05_Egyeb_jogalanyok
Melyik állítás igaz?<br>a) Az egyéni vállalkozónak nem lehet alkalmazottja.<br>b) A tevékenység csak egyéni vállalkozói igazolvány kiállítása után végezhető.<br>c) Az egyéni vállalkozó a kötelezettségeiért csak vállalkozói vagyonával felel. <br>d) Az egyéni vállalkozó köteles személyesen közreműködni a tevékenység folytatásában.	d) Az egyéni vállalkozó köteles személyesen közreműködni a tevékenység folytatásában.	05_Egyeb_jogalanyok
Melyik állítás hamis az egyéni cégre vonatkozóan?<br>a) Az egyéni cég jogképes.<br>b) Az egyéni cég jogi személyiséggel rendelkezik.<br>c) Az egyéni céget a cégbíróság tartja nyilván.<br>d) Az egyéni cégnek cégjegyzékszáma van.	b) Az egyéni cég jogi személyiséggel rendelkezik.	05_Egyeb_jogalanyok
Ki alapíthat egyéni céget?<br>a) Minden nagykorú, cselekvőképes személy.<br>b) Minden nagykorú, cselekvőképes magyar állampolgár.<br>c) Aki az egyéni vállalkozói nyilvántartásban szerepel.<br>d) Minden nagykorú, cselekvőképes személy, aki nem korlátlanul felelős tagja G.T.-nak.	c) Aki az egyéni vállalkozói nyilvántartásban szerepel.	06_Cegeljaras
Az alábbiak közül melyik nem lehet egy egyéni cég alapításkori jegyzett tőkéje?<br>a) 100.000 Ft plusz egy 200.000 Ft értékű autó.<br>b) 100.000 Ft plusz egy 100.000 Ft értékű autó.<br>c) Egy 300.000 Ft értékű autó. <br>d) 100.000 Ft.	b) 100.000 Ft plusz egy 100.000 Ft értékű autó.	06_Cegeljaras
Melyik állítás hamis?<br>a) A köztestület közfeladatot lát el.<br>b) A köztestületet a tagjai szabad elhatározásukkal hozzák létre.<br>c) A köztestület jogi személy.<br>d) A Magyar Orvosi Kamara is egy köztestület.	b) A köztestületet a tagjai szabad elhatározásukkal hozzák létre.	06_Cegeljaras
Az alábbiak közül (a,b,c) melyik nem köztestület?<br>a) Magyar Tudományos Akadémia<br>b) Magyar Ügyvédi Kamara<br>c) Magyar Labdarúgó Szövetség<br>d) Mindhárom köztestület	c) Magyar Labdarúgó Szövetség	06_Cegeljaras
Az alábbiak közül (a,b,c) melyik nem köztestület?<br>a) Magyar Tudományos Akadémia<br>b) Magyar Ügyvédi Kamara<br>c) Magyar Kereskedelmi és Iparkamara<br>d) Mindhárom köztestület	d) Mindhárom köztestület	06_Cegeljaras
Az alábbiak közül melyik nem lehet közhasznú státuszú?<br>a) A köztestület.<br>b) Az egyesület.<br>c) Az alapítvány.<br>d) A nonprofit Kft.	a) A köztestület.	06_Cegeljaras
Az alábbi jogalanyok közül melyiknek nincs cégjegyzékszáma?<br>a) Az egyesülésnek.<br>b) A szövetkezetnek.<br>c) Az egyesületnek.<br>d) Az egyéni cégnek.	c) Az egyesületnek.	06_Cegeljaras
Az alábbiak közül melyik nem a cégbíróság feladata?<br>a) Cégbejegyzési eljárás lefolytatása.<br>b) Felszámolási eljárás lefolytatása.<br>c) Döntés a közhasznúvá minősítésről.<br>d) Törvényességi felügyeleti eljárás lefolytatása cégekkel kapcsolatban.	b) Felszámolási eljárás lefolytatása.	06_Cegeljaras
Az alábbi esetek közül melyik fordulhat elő egy céggel kapcsolatban?<br>a) Székhelye Vácon van, telephelye nincs, fióktelepe Vácon van.<br>b) Székhelye nincs, telephelye Vácon van, fióktelepe Vácon van.<br>c) Székhelye Vácon van, telephelye Vácon van, fióktelepe nincs.<br>d) Székhelye Vácon van, telephelye Vácon van, fióktelepe Vácon van.	c) Székhelye Vácon van, telephelye Vácon van, fióktelepe nincs.	06_Cegeljaras
Melyik állítás hamis?<br>a) A cégbejegyzési kérelmet csak elektronikus úton lehet benyújtani.<br>b) A cégbejegyzési eljárás nem-peres eljárás. <br>c) A kérelmet a létesítő okirat aláírásától számított 30 napon belül kell benyújtani.<br>d) A cégbejegyzési eljárás során a jogi képviselet nem kötelező.	d) A cégbejegyzési eljárás során a jogi képviselet nem kötelező.	06_Cegeljaras
Ki dönt egy cég esetén a végelszámolásról?<br>a) A cégbíróság.<br>b) A cég legfőbb szerve.<br>c) A vezető tisztségviselő.<br>d) A hitelező(k).	b) A cég legfőbb szerve.	06_Cegeljaras
Mikor van helye egyszerűsített cégbejegyzési eljárásnak?<br>a) Egyéni cég és Bt. alapításakor.<br>b) Ha a cég alaptőkéje nem haladja meg a 100.000 Ft-ot.<br>c) Ha a létesítő okirat szerződésminta alapján készült.<br>d) Ha a tagok száma egy fő.	c) Ha a létesítő okirat szerződésminta alapján készült.	06_Cegeljaras
Mely cégeknek kell bankszámlával rendelkeznie?<br>a) Csak a Zrt.-nek és az Nyrt.-nek.<br>b) A gazdasági társaságoknak.<br>c) A Zrt.-nek, Nyrt.-nek és a Kft.-nek.<br>d) Minden cégnek bankszámlával kell rendelkeznie.	d) Minden cégnek bankszámlával kell rendelkeznie.	06_Cegeljaras
Mennyi egy Zrt. egyszerűsített cégbejegyzési eljárásának illetéke?<br>a) 10.000 Ft<br>b) 50.000 Ft<br>c) 100.000 Ft<br>d) Az eljárás illetékmentes.	b) 50.000 Ft	06_Cegeljaras
Mennyi egy Kft. rendes (nem egyszerűsített) cégbejegyzési eljárásának illetéke?<br>a) 10.000 Ft<br>b) 50.000 Ft<br>c) 100.000 Ft<br>d) Az eljárás illetékmentes.	d) Az eljárás illetékmentes.	06_Cegeljaras
Ki képviseli a céget a végelszámolás kezdő időpontja után?<br>a) A vezető tisztségviselő.<br>b) A vagyonfelügyelő.<br>c) A felügyelőbizottság elnöke.<br>d) A végelszámoló.	d) A végelszámoló.	06_Cegeljaras
Melyik eljárásnak nem célja a cég jogutód nélküli megszüntetése?<br>a) A felszámolási eljárásnak.<br>b) A csődeljárásnak.<br>c) A végelszámolásnak.<br>d) Mindegyiknek az a célja.	b) A csődeljárásnak.	07_Dologi_jog
Mi a csődeljárás célja?<br>a) A fizetésképtelen adós cég jogutód nélküli megszüntetése.<br>b) A nem fizetésképtelen cég jogutód nélküli megszüntetése.<br>c) Az adós cég fizetési haladékot kap a hitelezőkkel való megegyezés céljából.<br>d) Az adós cég vagyonának hatósági árverésen való értékesítése.	c) Az adós cég fizetési haladékot kap a hitelezőkkel való megegyezés céljából.	07_Dologi_jog
Mi a végelszámolás célja?<br>a) A fizetésképtelen adós cég jogutód nélküli megszüntetése.<br>b) A nem fizetésképtelen cég jogutód nélküli megszüntetése.<br>c) Az adós cég fizetési haladékot kap a hitelezőkkel való megegyezés céljából.<br>d) Az adós cég vagyonának hatósági árverésen való értékesítése.	b) A nem fizetésképtelen cég jogutód nélküli megszüntetése.	07_Dologi_jog
Mi a felszámolási eljárás célja?<br>a) A fizetésképtelen adós cég jogutód nélküli megszüntetése.<br>b) A nem fizetésképtelen cég jogutód nélküli megszüntetése.<br>c) Az adós cég fizetési haladékot kap a hitelezőkkel való megegyezés céljából.<br>d) Az adós cég vagyonának hatósági árverésen való értékesítése.	a) A fizetésképtelen adós cég jogutód nélküli megszüntetése.	07_Dologi_jog
Melyik eljárás indul meg a cégbírósághoz benyújtott változásbejegyzési kérelemmel?<br>a) Csődeljárás.<br>b) Végelszámolás.<br>c) Felszámolási eljárás.<br>d) A fentiek közül egyik sem.	b) Végelszámolás.	07_Dologi_jog
Melyik eljárást indíthatja meg a hitelező az adós cég ellen?<br>a) A végelszámolást.<br>b) A csődeljárást.<br>c) A felszámolási eljárást.<br>d) Kényszer-törlési eljárást.	c) A felszámolási eljárást.	07_Dologi_jog
Melyik eljárást milyen fórumon kell megindítani? Válassza ki a helyeset.<br>a) Csődeljárást a cégbíróságon.<br>b) Felszámolási eljárást a rendes bíróságon (törvényszéken).<br>c) Végelszámolást a rendes bíróságon (törvényszéken).<br>d) Cégbejegyzési eljárást a rendes bíróságon (törvényszéken).	b) Felszámolási eljárást a rendes bíróságon (törvényszéken).	07_Dologi_jog
Kivel szemben nem illeti meg a birtokvédelem joga a birtokost?<br>a) A tulajdonossal szemben.<br>b) A hitelezővel szemben.<br>c) Azzal szemben, akitől a dolgot tilos önhatalommal szerezte meg.<br>d) Kivétel nélkül mindenkivel szemben megilleti.	c) Azzal szemben, akitől a dolgot tilos önhatalommal szerezte meg.	07_Dologi_jog
Melyek a birtokvédelem megengedett eszközei?<br>a) Minden esetben a bírósághoz kell fordulni.<br>b) Minden esetben a jegyzőhöz kell fordulni.<br>c) Minden esetben a rendőrséghez kell fordulni.<br>d) Bírósághoz vagy jegyzőhöz fordulás, speciális esetben önhatalommal való fellépés.	d) Bírósághoz vagy jegyzőhöz fordulás, speciális esetben önhatalommal való fellépés.	07_Dologi_jog
Az alábbiak közül melyik nem tartozik a "szükséges költségek" körébe?<br>a) Az állagmegóvásra fordított költségek.<br>b) A kártól való megóvásra fordított költségek.<br>c) A dolog értékét növelő költségek.<br>d) Mindhárom fenti a "szükséges" költségek körébe tartozik.	c) A dolog értékét növelő költségek.	07_Dologi_jog
Milyen költségei megtérítését követelheti a rosszhiszemű jogalap nélküli birtokos?<br>a) A dologra fordított szükséges költségei megtérítését.<br>b) A dologra fordított hasznos költségei megtérítését.<br>c) A szükséges és hasznos költségei megtérítését is követelheti.<br>d) Semmilyen költségei megtérítését nem követelheti.	a) A dologra fordított szükséges költségei megtérítését.	07_Dologi_jog
Az alábbiak közül melyik nem lehet tulajdonjog tárgya?<br>a) Az elektromos energia (villamos áram).<br>b) A szellemi alkotás.<br>c) Az állatok.<br>d) Az értékpapír.	b) A szellemi alkotás.	07_Dologi_jog
Az alábbi 3 állítás (a,b,c) közül melyik hamis?<br>a) Az ingatlan tulajdonosa a használat jogát másnak átengedheti.<br>b) Az ingatlan tulajdonosa a tulajdonjogát másra átruházhatja.<br>c) Az ingatlan tulajdonosa a tulajdonjogával felhagyhat.<br>d) Mindhárom előző állítás igaz.	c) Az ingatlan tulajdonosa a tulajdonjogával felhagyhat.	07_Dologi_jog
Melyik állítás igaz?<br>a) Szükséghelyzetben okozott kár esetén a (károsult) tulajdonos kártérítést követelhet.<br>b) Közérdekű használat esetén a tulajdonost kártérítés illeti meg.<br>c) Kisajátítás esetén a tulajdonost kártérítés illeti meg.<br>d) Mindhárom fenti esetben kártalanítás és nem kártérítés illeti meg a tulajdonost.	d) Mindhárom fenti esetben kártalanítás és nem kártérítés illeti meg a tulajdonost.	07_Dologi_jog
Melyik állítás igaz?<br>a) Jogellenes károkozás esetén a (károsult) tulajdonos kártérítést követelhet.<br>b) Közérdekű használat esetén a tulajdonost kártérítés illeti meg.<br>c) Kisajátítás esetén a tulajdonost kártérítés illeti meg.<br>d) Mindhárom fenti esetben kártalanítás és nem kártérítés illeti meg a tulajdonost.	a) Jogellenes károkozás esetén a (károsult) tulajdonos kártérítést követelhet.	07_Dologi_jog
Az alábbiak közül melyik tulajdonszerzési mód származékos?<br>a) Tulajdon átruházás.<br>b) Hatósági árverés útján való tulajdonszerzés.<br>c) Elbirtoklás.<br>d) Kisajátítás.	a) Tulajdon átruházás.	07_Dologi_jog
Mikor száll át az ingatlan tulajdonjoga átruházás esetén?<br>a) A szerződés megkötésekor.<br>b) A felek által a szerződésben meghatározott időpontban.<br>c) A birtokbaadáskor.<br>d) Az új tulajdonosnak az ingatlan-nyilvántartásba való bejegyzésével.	d) Az új tulajdonosnak az ingatlan-nyilvántartásba való bejegyzésével.	07_Dologi_jog
Melyik állítás hamis?<br>a) Kisajátítás csak közérdekű célra lehetséges.<br>b) Kisajátítani csak ingatlant lehet.<br>c) A kisajátítást csak az állam kérheti.<br>d) A kisajátítási eljárás során a kisajátítási hatóság tárgyalást tart.	c) A kisajátítást csak az állam kérheti.	08_Kotelmi_jog
Melyik állítás igaz?<br>a) Az ingatlan elbirtoklási ideje 10 év.<br>b) Bűncselekménnyel megszerzett dolgon nem következik be az elbirtoklás.<br>c) Ingatlan elbirtoklásához a tulajdonjogot az ingatlan-nyilvántartásba be kell jegyezni.<br>d) Elbirtoklással csak ingó dolog tulajdonjogát lehet megszerezni.	b) Bűncselekménnyel megszerzett dolgon nem következik be az elbirtoklás.	08_Kotelmi_jog
Melyik állítás hamis?<br>a) Villamoson felejtett dolgon nem lehet találással tulajdont szerezni.<br>b) Gazdátlan dolgon nem lehet találással tulajdont szerezni.<br>c) A találó csak akkor válik tulajdonossá, ha a korábbi tulajdonos 1 éven belül nem jelentkezik.<br>d) A találás származékos tulajdonszerzési mód.	d) A találás származékos tulajdonszerzési mód.	08_Kotelmi_jog
Melyik állítás hamis a zálogjogviszony esetén?<br>a) A jogviszony alanya a személyes kötelezett és a zálogjogosult.<br>b) A zálogtárgy tulajdonosa a zálogkötelezett.<br>c) A zálogjogosult kielégítési joga akkor nyílik meg, ha a személyes kötelezett nem teljesít. <br>d) A zálogkötelezett csak a zálogtárggyal felel a zálogjogosultnak.	a) A jogviszony alanya a személyes kötelezett és a zálogjogosult.	08_Kotelmi_jog
Melyik állítás hamis a zálogjogviszony esetén?<br>a) A jogviszony alanya a zálogkötelezett és a zálogjogosult.<br>b) A zálogtárgy tulajdonosa a zálogjogosult.<br>c) A zálogjogosult kielégítési joga akkor nyílik meg, ha a személyes kötelezett nem teljesít. <br>d) A zálogkötelezett csak a zálogtárggyal felel a zálogjogosultnak.	b) A zálogtárgy tulajdonosa a zálogjogosult.	08_Kotelmi_jog
Melyik állítás hamis a zálogjogviszony esetén?<br>a) A jogviszony alanya a zálogkötelezett és a zálogjogosult.<br>b) A zálogtárgy tulajdonosa a zálogkötelezett.<br>c) A zálogjogosult kielégítési joga akkor nyílik meg, ha a személyes kötelezett nem teljesít. <br>d) A zálogkötelezett teljes vagyonával felel a zálogjogosultnak.	d) A zálogkötelezett teljes vagyonával felel a zálogjogosultnak.	08_Kotelmi_jog
Melyik állítás hamis a zálogjogviszony esetén?<br>a) Az óvadék is a zálog egy fajtája.<br>b) Jelzálogjog csak ingatlanon alapítható.<br>c) Kézizálogjog tárgya csak ingó dolog lehet.<br>d) A személyes kötelezett és a zálogkötelezett lehet ugyanaz a személy.	b) Jelzálogjog csak ingatlanon alapítható.	08_Kotelmi_jog
Melyiket nem teheti meg a haszonélvezeti jog jogosultja?<br>a) A dolgot nem hasznosíthatja.<br>b) A haszonélvezeti jogot nem ruházhatja át.<br>c) A dolgot nem tarthatja a birtokában.<br>d) A fenti 3 mindegyikét megteheti.	b) A haszonélvezeti jogot nem ruházhatja át.	08_Kotelmi_jog
Az alábbi esetek közül melyikben nem használhatja a birtokos a dolgot?<br>a) Haszonkölcsön esetén.<br>b) Kézizálog esetén.<br>c) Haszonélvezeti jog esetén.<br>d) A fenti esetek mindegyikében használhatja.	b) Kézizálog esetén.	08_Kotelmi_jog
Az alábbiak közül melyik magatartásra nem irányulhat a kötelem?<br>a) Valaminek az adására.<br>b) Valamilyen tevékenység elvégzésére.<br>c) Valamitől való tartózkodásra.<br>d) Mindegyik fenti magatartásra irányulhat.	d) Mindegyik fenti magatartásra irányulhat.	08_Kotelmi_jog
Az alábbiak közül melyikből nem keletkezhet kötelem?<br>a) Jogalap nélküli gazdagodásból.<br>b) Személyiségi jog megsértéséből.<br>c) Utaló magatartásból.<br>d) A fentiek mindegyikéből keletkezhet.	d) A fentiek mindegyikéből keletkezhet.	08_Kotelmi_jog
Az alábbiak közül melyik károkozás jogellenes?<br>a) A károsult beleegyezésével okozott kár.<br>b) Jogtalan támadás elhárítása során a támadónak okozott kár.<br>c) Szükséghelyzetben okozott kár.<br>d) A fentiek egyike sem jogellenes.	d) A fentiek egyike sem jogellenes.	08_Kotelmi_jog
Az alábbiak közül melyik esetben keletkezik kötelem (kötelezettség)?<br>a) Jogtalan támadás elhárítása során a támadónak okozott kár esetén.<br>b) A károsult beleegyezésével okozott kár esetén.<br>c) Szükséghelyzetben okozott kár esetén.<br>d) Egyik esetben sem keletkezik.	c) Szükséghelyzetben okozott kár esetén.	08_Kotelmi_jog
Melyik állítás igaz?<br>a) Kártérítési kötelezettséghez nem szükséges a kár bekövetkezése.<br>b) A kár bekövetkezését a károsultnak kell bizonyítania.<br>c) Akit személyiségi jogában megsértenek, kártérítést követelhet.<br>d) Akit személyiségi jogában megsértenek, kártalanítást követelhet.	b) A kár bekövetkezését a károsultnak kell bizonyítania.	08_Kotelmi_jog
Melyik állítás igaz?<br>a) A sérelemdíj megállapításához nem szükséges kár bekövetkezése.<br>b) A becsületsértésért büntetőeljárásban kérhető sérelemdíj.<br>c) A becsületsértésért megítélt pénzbüntetés a sértettet illeti.<br>d) A személyiségi jog megsértése bűncselekmény.	a) A sérelemdíj megállapításához nem szükséges kár bekövetkezése.	08_Kotelmi_jog
Melyik állítás igaz?<br>a) Az ajándékozás egyoldalú nyilatkozat.<br>b) Ha valaki nyilvánosan díjat ígér egy teljesítményért, nem köteles azt teljesíteni.<br>c) Ha valaki közérdekű célra vállal kötelezettséget, az egy szerződés az állammal.<br>d) A szerződés soha nem lehet egyoldalú nyilatkozat.	d) A szerződés soha nem lehet egyoldalú nyilatkozat.	08_Kotelmi_jog
Melyik állítás igaz?<br>a) Ha valaki tévedésből többet utal át a vételárnál, nem követelheti azt vissza.<br>b) Ha valaki tévedésből többet utal át a vételárnál, az ajándékozásnak minősül.<br>c) Ha valaki tévedésből többet utal át, a többletet a másik köteles visszatéríteni.<br>d) Ha valaki tévedésből többet utal át, a többlet felét visszakövetelheti.	c) Ha valaki tévedésből többet utal át, a többletet a másik köteles visszatéríteni.	08_Kotelmi_jog
Melyik állítás igaz?<br>a) Értékpapírt csak írásban, okirati formában lehet kibocsátani.<br>b) Az értékpapír egy szerződés a kibocsátó és a jogosult között.<br>c) Az értékpapírban foglalt követelés nem átruházható.<br>d) A befektetési jegy az értékpapír egyik fajtája.	d) A befektetési jegy az értékpapír egyik fajtája.	09_Szerzodesek
Melyik állítás hamis?<br>a) A váltó hitelviszonyt megtestesítő értékpapír.<br>b) A kötvény tagsági jogokat megtestesítő értékpapír.<br>c) A részvény tagsági jogokat megtestesítő értékpapír.<br>d) A közraktári jegy dologi jogot megtestesítő értékpapír.	b) A kötvény tagsági jogokat megtestesítő értékpapír.	09_Szerzodesek
Az alábbi esetek közül melyikben nem szűnik meg a kötelem (fő szabály szerint)?<br>a) A szolgáltatás teljesítésével.<br>b) A kötelezett halálával.<br>c) Tartozásátvállalás esetén.<br>d) A jogosult jogutód nélküli megszűnése esetén.	c) Tartozásátvállalás esetén.	09_Szerzodesek
Hányféle formában lehet jognyilatkozatot tenni? Sorolja is fel őket.<br>a) 2, amelyek a következők:<br>b) 3, amelyek a következők: szóban, írásban, ráutaló magatartással<br>c) 4, amelyek a következők:<br>d) 5, amelyek a következők:	b) 3, amelyek a következők: szóban, írásban, ráutaló magatartással	09_Szerzodesek
Mikor minősül a jognyilatkozat írásba foglaltnak?<br>a) Ha a nyilatkozó saját kezűleg írta.<br>b) Ha két tanú aláírta.<br>c) Ha a nyilatkozó aláírta.<br>d) Ha ügyvéd aláírta.	c) Ha a nyilatkozó aláírta.	09_Szerzodesek
Az alábbiak közül ki nem készíthet közokiratot?<br>a) Ügyvéd.<br>b) Bíróság.<br>c) Közjegyző.<br>d) Közigazgatási szerv.	a) Ügyvéd.	09_Szerzodesek
Melyik állítás hamis?<br>a) A képviseleti jog alapulhat vállalkozási szerződésen.<br>b) A képviseleti jog alapulhat létesítő okiraton.<br>c) A képviseleti jog alapulhat meghatalmazáson.<br>d) A képviseleti jog alapulhat jogszabályon.	a) A képviseleti jog alapulhat vállalkozási szerződésen.	09_Szerzodesek
Melyik állítás igaz?<br>a) Jognyilatkozatot csak személyesen lehet tenni.<br>b) A képviselő jognyilatkozata a képviselőt jogosítja és kötelezi.<br>c) A meghatalmazás egyoldalú jognyilatkozat.<br>d) A meghatalmazás szóban nem érvényes.	c) A meghatalmazás egyoldalú jognyilatkozat.	09_Szerzodesek
Hány év alatt évülnek el a követelések (fő szabály szerint)?<br>a) 3 év alatt.<br>b) 5 év alatt. <br>c) 1 év alatt.<br>d) A követelések nem évülnek el.	b) 5 év alatt. 	09_Szerzodesek
Melyik állítás igaz?<br>a) Elévült követelés bírósági eljárásban csak jogi képviselettel érvényesíthető.<br>b) Ha valaki elévült követelést teljesít, utóbb visszakövetelheti azt.<br>c) A fogadásból eredő követelés bíróság előtt 1 évig érvényesíthető.<br>d) Mindhárom fenti állítás hamis.	d) Mindhárom fenti állítás hamis.	09_Szerzodesek
Melyik állítás a legpontosabb a szerződésre vonatkozóan?<br>a) A szerződés a felek egyidejű és egybehangzó jognyilatkozata.<br>b) A szerződés a felek kölcsönös és egyidejű jognyilatkozata.<br>c) A szerződés a felek kölcsönös és egybehangzó jognyilatkozata.<br>d) A szerződés a felek kölcsönös, egybehangzó és egyidejű jognyilatkozata.	c) A szerződés a felek kölcsönös és egybehangzó jognyilatkozata.	09_Szerzodesek
Az alábbiak közül melyik nem tartozik a szerződési jog legfontosabb alapelvei közé?<br>a) A szerződési szabadság elve.<br>b) A visszterhesség vélelme.<br>c) Az együttműködési és tájékoztatási kötelezettség.<br>d) A gyengébb fél érdekei védelmének az elve.	d) A gyengébb fél érdekei védelmének az elve.	09_Szerzodesek
Mi történik ha a felek szerződési nyilatkozatai lényeges kérdésben eltérnek?<br>a) A szerződés megtámadható lesz.<br>b) A szerződés érvénytelen lesz.<br>c) A szerződés nem jön létre.<br>d) A bíróság ítéletével kiküszöböli az eltérést.	c) A szerződés nem jön létre.	09_Szerzodesek
Melyik állítás hamis az ajánlatra vonatkozóan?<br>a) Aki ajánlatot tesz, meghatározott ideig kötve van az ajánlathoz.<br>b) Az ajánlati kötöttség idejét a felek közösen határozzák meg.<br>c) Ha a másik fél határidőben elfogadja az ajánlatot, a szerződés létrejön.<br>d) Ha a másik fél eltérő tartalommal fogadja el, az új ajánlatnak minősül.	b) Az ajánlati kötöttség idejét a felek közösen határozzák meg.	09_Szerzodesek
Az alábbiak közül melyikből nem származhat szerződéskötési kötelezettség?<br>a) Jogszabályból.<br>b) Versenyeztetési eljárásból.<br>c) Előszerződésből.<br>d) Mindháromból fentiből származhat.	d) Mindháromból fentiből származhat.	09_Szerzodesek
Melyik állítás igaz?<br>a) Az Általános Szerződési Feltételeket a felek előre, közösen határozzák meg.<br>b) A fogyasztó csak természetes személy lehet.<br>c) Távollévők között kötött szerződés létrejöhet két vállalkozás között is.<br>d) Fogyasztói szerződés esetén a fogyasztót 14 napon belül elállási jog illeti meg.	b) A fogyasztó csak természetes személy lehet.	09_Szerzodesek
Az érvénytelenségnek hányféle formája van a polgári jogban, és melyek ezek?<br>a) 3, éspedig a következők:<br>b) 2, éspedig a következők: semmisség, megtámadhatóság<br>c) 1, éspedig a következő:<br>d) A polgári jogban nem létezik az érvénytelenség fogalma.	b) 2, éspedig a következők: semmisség, megtámadhatóság	09_Szerzodesek
Az alábbiak közül melyik a célzott joghatás hibája?<br>a) A tévedés.<br>b) A megtévesztés.<br>c) A jó erkölcsbe ütközés.<br>d) A jogellenes fenyegetés.	c) A jó erkölcsbe ütközés.	09_Szerzodesek
Az alábbi esetek közül melyikben merül fel a szerződési akarat hibája?<br>a) A megtévesztéssel kötött szerződés.<br>b) Az uzsorás szerződés.<br>c) A jogszabályba ütköző szerződés.<br>d) A nem megfelelő formában megkötött szerződés.	a) A megtévesztéssel kötött szerződés.	09_Szerzodesek
Melyik állítás igaz?<br>a) A jogszabályba ütköző szerződés megtámadható.<br>b) A jogellenes fenyegetéssel kötött szerződés semmis.<br>c) Az uzsorás szerződés semmis.<br>d) Mindhárom fenti állítás hamis.	c) Az uzsorás szerződés semmis.	10_egyes_szerzodesek
Az alábbiak közül melyiknek a jogkövetkezménye a szerződés semmissége?<br>a) A feltűnő értékaránytalansággal kötött szerződés.<br>b) A megtévesztéssel kötött szerződés.<br>c) A jó erkölcsbe ütköző szerződés.<br>d) A jogellenes fenyegetéssel kötött szerződés.	c) A jó erkölcsbe ütköző szerződés.	10_egyes_szerzodesek
Melyik állítás hamis?<br>a) Érvénytelen szerződés alapján a teljesítés nem követelhető.<br>b) Hatálytalan szerződés alapján a teljesítés nem követelhető.<br>c) Érvénytelen szerződés alapján teljesített szolgáltatást nem lehet visszakövetelni.<br>d) Érvénytelen szerződés utóbb érvényessé válhat a felek akaratából.	c) Érvénytelen szerződés alapján teljesített szolgáltatást nem lehet visszakövetelni.	10_egyes_szerzodesek
Szerződésszegés esetén melyiket nem teheti meg a sérelmet szenvedett fél?<br>a) Továbbra is követelheti a teljesítést.<br>b) Fedezeti szerződést köthet és követelheti annak költségeit.<br>c) A nála levő, a másik fél tulajdonát képező dologból kielégítést kereshet.<br>d) A saját szolgáltatását visszatarthatja.	c) A nála levő, a másik fél tulajdonát képező dologból kielégítést kereshet.	10_egyes_szerzodesek
Az alábbiak közül melyik nem tartozik a szerződésszegés nevesített esetei közé?<br>a) A késedelem.<br>b) Az elállás.<br>c) A lehetetlenülés.<br>d) A teljesítés megtagadása.	b) Az elállás.	10_egyes_szerzodesek
Melyik állítás hamis?<br>a) Ha jogosult késedelembe esik a kárveszély átszáll rá.<br>b) Ha a hiba a teljesítés után keletkezett, szavatossági igény nem érvényesíthető.<br>c) Ha a teljesítés lehetetlenné válik, a szerződés megtámadható.<br>d) A kellékszavatossági igények 1 év alatt elévülnek.	c) Ha a teljesítés lehetetlenné válik, a szerződés megtámadható.	10_egyes_szerzodesek
Mennyi a kellékszavatossági igények elévülési ideje fogyasztói szerződés esetén?<br>a) 1 év<br>b) 2 év<br>c) 5 év<br>d) Fogyasztói szerződés esetén ezen igények nem évülnek el.	b) 2 év	10_egyes_szerzodesek
Az alábbiak közül melyiket nem választhatja a fogyasztó termékszavatossági igényként?<br>a) A kijavítást.<br>b) A kicserélést.<br>c) Az elállást.<br>d) Mindhármat választhatja.	c) Az elállást.	10_egyes_szerzodesek
